state_territory,week_end,log10_conc_mean,log10_conc_median,conc_site_z_mean,n_samples,n_sites,pct_nondetect,pop_served,admits,coverage,regime,admits_per100k,admits_next_week,admits_this_week,y_reg_next_admits,pct_change_next,y_surge_next_week,next_week_end,log10_conc_lag1,log10_conc_lag2,log10_conc_lag3,conc_delta_1w,conc_roll3,split_era
ut,2026-05-30,4.012092210970861,4.212921394496763,-1.870618162836324,31,31,0.032258064516129,2754467,8.0,0.9464,mandatory_post,0.29043731509580617,3.0,8.0,3.0,-0.625,0,2026-06-06,3.9798086657065266,3.992855848342959,4.035557897582901,0.032283545264334634,3.9949189083401158,test
ut,2026-06-06,4.0789241555682985,4.147358957079554,-1.7974968366222095,58,32,0.0,5307951,3.0,0.9821,mandatory_post,0.05651898444427991,6.0,3.0,6.0,1.0,0,2026-06-13,4.012092210970861,3.9798086657065266,3.992855848342959,0.06683194459743724,4.023608344081896,test
ut,2026-06-13,4.09982439167703,4.1842059299856995,-1.853723554256267,61,31,0.0327868852459016,5556797,6.0,0.9821,mandatory_post,0.10797587171170729,5.0,6.0,5.0,-0.16666666666666666,0,2026-06-20,4.0789241555682985,4.012092210970861,3.9798086657065266,0.020900236108731818,4.063613586072063,test
va,2022-01-01,5.210536273929083,5.186834896754256,1.792810284425606,25,25,0.0,3214044,2268.0,0.902,mandatory_pre,70.56530651104964,3246.0,2268.0,3246.0,0.4312169312169312,1,2022-01-08,4.994313882683491,4.521731425005767,4.659919373586162,0.2162223912455925,4.908860527206113,train
va,2022-01-08,5.195624372266368,5.238976454194002,1.8270362638787667,25,25,0.0,3958892,3246.0,0.902,mandatory_pre,81.992638344264,3337.0,3246.0,3337.0,0.028034504004929142,0,2022-01-15,5.210536273929083,4.994313882683491,4.521731425005767,-0.014911901662714833,5.133491509626314,train
va,2022-01-15,5.289756731297708,5.389747118330824,1.9101634991498284,27,27,0.0,4094892,3337.0,0.902,mandatory_pre,81.49177072313506,3077.0,3337.0,3077.0,-0.07791429427629608,0,2022-01-22,5.195624372266368,5.210536273929083,4.994313882683491,0.09413235903133987,5.231972459164386,train
va,2022-01-22,5.094652222184231,5.187326090742365,1.661630364397806,27,25,0.0,3807711,3077.0,0.902,mandatory_pre,80.80970430791623,2636.0,3077.0,2636.0,-0.1433214169645759,0,2022-01-29,5.289756731297708,5.195624372266368,5.210536273929083,-0.19510450911347732,5.193344441916103,train
va,2022-01-29,4.678023307675032,4.845098040014257,0.9045410987490736,27,27,0.0,4094892,2636.0,0.902,mandatory_pre,64.37288211752593,2037.0,2636.0,2037.0,-0.2272382397572079,0,2022-02-05,5.094652222184231,5.289756731297708,5.195624372266368,-0.41662891450919926,5.02081075371899,train
va,2022-02-05,4.841091592493802,4.836608909358775,1.2292465731053188,27,27,0.0,4094892,2037.0,0.902,mandatory_pre,49.744901697041094,1531.0,2037.0,1531.0,-0.24840451644575356,0,2022-02-12,4.678023307675032,5.094652222184231,5.289756731297708,0.16306828481877034,4.871255707451022,train
va,2022-02-12,4.51873214448568,4.668618844816744,0.7204362816460033,27,27,0.0,4094892,1531.0,0.902,mandatory_pre,37.38804344534606,1144.0,1531.0,1144.0,-0.2527759634225996,0,2022-02-19,4.841091592493802,4.678023307675032,5.094652222184231,-0.3223594480081218,4.679282348218171,train
va,2022-02-19,4.298077270156832,4.2878017299302265,0.3769870385266778,27,27,0.0,4094892,1144.0,0.902,mandatory_pre,27.937244742962694,811.0,1144.0,811.0,-0.2910839160839161,0,2022-02-26,4.51873214448568,4.841091592493802,4.678023307675032,-0.22065487432884812,4.552633669045438,train
va,2022-02-26,3.9590646350546024,4.173186268412274,-0.1362166094611754,27,27,0.0,4094892,811.0,0.902,mandatory_pre,19.805162138586315,559.0,811.0,559.0,-0.31072749691738594,0,2022-03-05,4.298077270156832,4.51873214448568,4.841091592493802,-0.3390126351022298,4.258624683232372,train
va,2022-03-05,3.748909981973362,3.6989700043360183,-0.4985249892471086,27,27,0.037037037037037,4094892,559.0,0.902,mandatory_pre,13.651153681220407,366.0,559.0,366.0,-0.34525939177101966,0,2022-03-12,3.9590646350546024,4.298077270156832,4.51873214448568,-0.21015465308124037,4.002017295728265,train
va,2022-03-12,3.699010027749805,3.698112754312967,-0.5763294742969427,28,27,0.0357142857142857,4111455,366.0,0.902,mandatory_pre,8.90195806594016,329.0,366.0,329.0,-0.10109289617486339,0,2022-03-19,3.748909981973362,3.9590646350546024,4.298077270156832,-0.049899954223556975,3.802328214925923,train
va,2022-03-19,3.517109041685788,3.6983611392518863,-0.8371343699730874,28,27,0.0357142857142857,4111455,329.0,0.902,mandatory_pre,8.002033343427083,232.0,329.0,232.0,-0.2948328267477204,0,2022-03-26,3.699010027749805,3.748909981973362,3.9590646350546024,-0.18190098606401683,3.655009683802985,train
va,2022-03-26,3.4832975644586233,3.5200831223120974,-0.8943614958602365,28,27,0.0357142857142857,4111455,232.0,0.902,mandatory_pre,5.642771233054964,231.0,232.0,231.0,-0.004310344827586207,0,2022-04-02,3.517109041685788,3.699010027749805,3.748909981973362,-0.03381147722716493,3.566472211298072,train
va,2022-04-02,3.564081283795621,3.5170939016020313,-0.7953247882873404,28,27,0.0714285714285714,4111455,231.0,0.902,mandatory_pre,5.618448943257314,176.0,231.0,176.0,-0.23809523809523808,0,2022-04-09,3.4832975644586233,3.517109041685788,3.699010027749805,0.0807837193369978,3.521495963313344,train
va,2022-04-09,3.706806657233847,3.6840727534718822,-0.5371320925216436,28,27,0.0714285714285714,4111455,176.0,0.902,mandatory_pre,4.280723004386525,176.0,176.0,176.0,0.0,0,2022-04-16,3.564081283795621,3.4832975644586233,3.517109041685788,0.1427253734382261,3.584728501829364,train
va,2022-04-16,3.9282567293420176,4.107209969647869,-0.2022818801263774,27,26,0.037037037037037,3891455,176.0,0.902,mandatory_pre,4.522729930064719,256.0,176.0,256.0,0.45454545454545453,0,2022-04-23,3.706806657233847,3.564081283795621,3.4832975644586233,0.22145007210817047,3.7330482234571623,train
va,2022-04-23,4.133391766707628,4.201403222670049,0.113298271157996,28,27,0.0,4111455,256.0,0.902,mandatory_pre,6.226506188198582,233.0,256.0,233.0,-0.08984375,0,2022-04-30,3.9282567293420176,3.706806657233847,3.564081283795621,0.20513503736561,3.922818384427831,train
va,2022-04-30,4.213487479078985,4.410692896163254,0.2427394723098073,27,27,0.037037037037037,4094892,233.0,0.902,mandatory_pre,5.690015756215304,357.0,233.0,357.0,0.5321888412017167,0,2022-05-07,4.133391766707628,3.9282567293420176,3.706806657233847,0.08009571237135749,4.091711991709544,train
va,2022-05-07,4.367119144435959,4.399621810671737,0.4696669100024608,27,27,0.0,4094892,357.0,0.902,mandatory_pre,8.718178647935037,439.0,357.0,439.0,0.22969187675070027,1,2022-05-14,4.213487479078985,4.133391766707628,3.9282567293420176,0.1536316653569738,4.237999463407523,train
va,2022-05-14,4.433327942721389,4.598550644243801,0.6001803659526542,28,27,0.0357142857142857,4111455,439.0,0.902,mandatory_pre,10.677485221168661,571.0,439.0,571.0,0.30068337129840544,1,2022-05-21,4.367119144435959,4.213487479078985,4.133391766707628,0.06620879828543025,4.337978188745445,train
va,2022-05-21,4.668557478975422,4.710801963434916,0.8622181592819661,30,28,0.0,4526709,571.0,0.902,mandatory_pre,12.614020472709864,607.0,571.0,607.0,0.06304728546409807,0,2022-05-28,4.433327942721389,4.367119144435959,4.213487479078985,0.23522953625403265,4.489668188710923,train
va,2022-05-28,4.702474974251303,4.662720065301977,0.8949236864450419,25,23,0.0,3558387,607.0,0.902,mandatory_pre,17.058290736786077,644.0,607.0,644.0,0.060955518945634266,0,2022-06-04,4.668557478975422,4.433327942721389,4.367119144435959,0.03391749527588139,4.601453465316038,train
va,2022-06-04,4.765409040034526,4.62676111087171,0.7371276728234096,27,25,0.0,3455760,644.0,0.902,mandatory_pre,18.635553394911682,712.0,644.0,712.0,0.10559006211180125,1,2022-06-11,4.702474974251303,4.668557478975422,4.433327942721389,0.06293406578322269,4.712147164420418,train
va,2022-06-11,5.268106425947157,5.139671330659993,1.1736855756993625,41,31,0.024390243902439,4724955,712.0,0.902,mandatory_pre,15.068926582369567,700.0,712.0,700.0,-0.016853932584269662,0,2022-06-18,4.765409040034526,4.702474974251303,4.668557478975422,0.5026973859126311,4.911996813410995,train
va,2022-06-18,5.171212477698095,5.019315729193176,1.0389786856836452,47,37,0.0,4802609,700.0,0.902,mandatory_pre,14.575410990151394,664.0,700.0,664.0,-0.05142857142857143,0,2022-06-25,5.268106425947157,4.765409040034526,4.702474974251303,-0.09689394824906206,5.06824264789326,train
va,2022-06-25,5.181262130322389,5.019245585223308,1.0601650932864912,48,38,0.0,4538045,664.0,0.902,mandatory_pre,14.631851380936062,702.0,664.0,702.0,0.0572289156626506,0,2022-07-02,5.171212477698095,5.268106425947157,4.765409040034526,0.010049652624293692,5.20686034465588,train
va,2022-07-02,5.182345384830166,4.791992235116584,1.039838739942488,51,39,0.0,4809172,702.0,0.902,mandatory_pre,14.597107360684957,741.0,702.0,741.0,0.05555555555555555,0,2022-07-09,5.181262130322389,5.171212477698095,5.268106425947157,0.0010832545077770206,5.1782733309502165,train
va,2022-07-09,5.440630865358143,5.509540694143068,1.3858383687914937,52,39,0.0192307692307692,4582545,741.0,0.902,mandatory_pre,16.170053976556698,833.0,741.0,833.0,0.1241565452091768,1,2022-07-16,5.182345384830166,5.181262130322389,5.171212477698095,0.2582854805279773,5.268079460170232,train
va,2022-07-16,5.1903367183767495,4.875223369740308,1.0445790706660218,53,40,0.0,4819702,833.0,0.902,mandatory_pre,17.28322622435993,834.0,833.0,834.0,0.0012004801920768306,0,2022-07-23,5.440630865358143,5.182345384830166,5.181262130322389,-0.2502941469813935,5.271104322855019,train
va,2022-07-23,5.3633502381076035,5.154378319578305,1.252746284637429,57,41,0.0,5089399,834.0,0.902,mandatory_pre,16.38700365210116,917.0,834.0,917.0,0.09952038369304557,0,2022-07-30,5.1903367183767495,5.440630865358143,5.182345384830166,0.173013519730854,5.331439273947499,train
va,2022-07-30,5.209448512931106,5.042173712511721,1.0733226452547784,49,39,0.0204081632653061,4018866,917.0,0.902,mandatory_pre,22.817381818652326,926.0,917.0,926.0,0.009814612868047983,0,2022-08-06,5.3633502381076035,5.1903367183767495,5.440630865358143,-0.1539017251764978,5.254378489805153,train
va,2022-08-06,5.361038890671368,5.100632421548677,1.219383979990312,53,38,0.0,4801594,926.0,0.902,mandatory_pre,19.285262352460453,947.0,926.0,947.0,0.02267818574514039,0,2022-08-13,5.209448512931106,5.3633502381076035,5.1903367183767495,0.15159037774026274,5.311279213903359,train
va,2022-08-13,5.321337572828879,5.766338816543475,1.1698128501910328,52,38,0.0,4796294,947.0,0.902,mandatory_pre,19.744410997324184,912.0,947.0,912.0,-0.03695881731784583,0,2022-08-20,5.361038890671368,5.209448512931106,5.3633502381076035,-0.0397013178424892,5.297274992143785,train
va,2022-08-20,5.335184783634868,5.86843186776138,1.1891545341982193,52,38,0.0,4796594,912.0,0.902,mandatory_pre,19.013491656788126,862.0,912.0,862.0,-0.05482456140350877,0,2022-08-27,5.321337572828879,5.361038890671368,5.209448512931106,0.01384721080598883,5.3391870823783725,train
va,2022-08-27,5.413325403816443,5.814266671105364,1.282047783797728,52,37,0.0,4789594,862.0,0.902,mandatory_pre,17.997350088546128,833.0,862.0,833.0,-0.033642691415313224,0,2022-09-03,5.335184783634868,5.321337572828879,5.361038890671368,0.07814062018157486,5.356615920093397,train
va,2022-09-03,5.301995278345591,5.508294748981016,1.132877749495064,53,38,0.0,4801594,833.0,0.902,mandatory_pre,17.348405550323495,786.0,833.0,786.0,-0.056422569027611044,0,2022-09-10,5.413325403816443,5.335184783634868,5.321337572828879,-0.11133012547085208,5.3501684885989675,train
va,2022-09-10,5.354279230910833,5.691419625635521,1.1425040866121092,47,33,0.0212765957446808,4559750,786.0,0.8922,mandatory_pre,17.23778715938374,704.0,786.0,704.0,-0.10432569974554708,0,2022-09-17,5.301995278345591,5.413325403816443,5.335184783634868,0.052283952565241876,5.3565333043576215,train
va,2022-09-17,5.359259743315559,5.910989049295926,1.145336269078551,47,32,0.0212765957446808,4698318,704.0,0.8922,mandatory_pre,14.984085794107594,617.0,704.0,617.0,-0.12357954545454546,0,2022-09-24,5.354279230910833,5.301995278345591,5.413325403816443,0.0049805124047264115,5.338511417523994,train
va,2022-09-24,4.094324661621283,4.189901936247256,0.1485375844111925,28,21,0.0,4213555,617.0,0.8922,mandatory_pre,14.643216951006929,521.0,617.0,521.0,-0.15559157212317667,0,2022-10-01,5.359259743315559,5.354279230910833,5.301995278345591,-1.2649350816942757,4.935954545282558,train
va,2022-10-01,4.856017047627843,4.521559118684915,0.6241047338187212,58,37,0.0344827586206896,6320843,521.0,0.8922,mandatory_pre,8.242571441815594,590.0,521.0,590.0,0.1324376199616123,1,2022-10-08,4.094324661621283,5.359259743315559,5.354279230910833,0.7616923860065592,4.769867150854895,train
va,2022-10-08,4.884203022076984,4.588788830796654,0.6377657177466148,60,37,0.0166666666666666,6560843,590.0,0.8922,mandatory_pre,8.992746816224683,517.0,590.0,517.0,-0.12372881355932204,0,2022-10-15,4.856017047627843,4.094324661621283,5.359259743315559,0.028185974449141504,4.611514910442037,train
va,2022-10-15,4.934432936252233,4.629425725882847,0.707714916120707,54,36,0.0,5771899,517.0,0.8922,mandatory_pre,8.957190692352725,464.0,517.0,464.0,-0.10251450676982592,0,2022-10-22,4.884203022076984,4.856017047627843,4.094324661621283,0.050229914175249135,4.891551001985687,train
va,2022-10-22,4.8550199784137735,4.671959231191368,0.5857874135305454,59,37,0.0169491525423728,6555843,464.0,0.8922,mandatory_pre,7.077655764483683,485.0,464.0,485.0,0.04525862068965517,0,2022-10-29,4.934432936252233,4.884203022076984,4.856017047627843,-0.0794129578384597,4.891218645580997,train
va,2022-10-29,4.983992470916521,4.658888643965774,0.8465885085877796,59,37,0.0,6540843,485.0,0.8922,mandatory_pre,7.414946360889568,563.0,485.0,563.0,0.16082474226804125,1,2022-11-05,4.8550199784137735,4.934432936252233,4.884203022076984,0.12897249250274712,4.924481795194176,train
va,2022-11-05,4.897781888310551,4.660277170153676,0.6853883045479041,59,37,0.0,6540843,563.0,0.8922,mandatory_pre,8.607453198310983,541.0,563.0,541.0,-0.03907637655417407,0,2022-11-12,4.983992470916521,4.8550199784137735,4.934432936252233,-0.08621058260597003,4.912264779213615,train
va,2022-11-12,4.941837973267521,4.604485256005864,0.6862167132843889,59,36,0.0,6335843,541.0,0.8922,mandatory_pre,8.538721682339666,482.0,541.0,482.0,-0.10905730129390019,0,2022-11-19,4.897781888310551,4.983992470916521,4.8550199784137735,0.044056084956970665,4.9412041108315305,train
va,2022-11-19,4.8497111020882615,4.58954003711761,0.6190953473720425,60,37,0.0333333333333333,6560843,482.0,0.8922,mandatory_pre,7.346616890542877,435.0,482.0,435.0,-0.0975103734439834,0,2022-11-26,4.941837973267521,4.897781888310551,4.983992470916521,-0.09212687117925977,4.896443654555444,train
va,2022-11-26,4.941062619210581,4.999602825803585,0.7616330267367852,40,36,0.025,4929777,435.0,0.8922,mandatory_pre,8.823928546869361,605.0,435.0,605.0,0.39080459770114945,1,2022-12-03,4.8497111020882615,4.941837973267521,4.897781888310551,0.09135151712231959,4.910870564855455,train
va,2022-12-03,5.238358528005607,5.106573087387737,1.1784501438285986,60,37,0.0,6560843,605.0,0.8922,mandatory_pre,9.221375972569378,682.0,605.0,682.0,0.12727272727272726,1,2022-12-10,4.941062619210581,4.8497111020882615,4.941837973267521,0.297295908795026,5.00971074976815,train
va,2022-12-10,5.076201653098752,4.728685931374461,0.9808451047137334,56,37,0.0,6123369,682.0,0.8922,mandatory_pre,11.137659677213637,879.0,682.0,879.0,0.28885630498533726,1,2022-12-17,5.238358528005607,4.941062619210581,4.8497111020882615,-0.16215687490685493,5.08520760010498,train
va,2022-12-17,5.343324352517502,5.095650471490775,1.3474652769141957,59,37,0.0,6482521,879.0,0.902,mandatory_pre,13.559539568016826,868.0,879.0,868.0,-0.012514220705346985,0,2022-12-24,5.076201653098752,5.238358528005607,4.941062619210581,0.2671226994187501,5.21929484454062,train
va,2022-12-24,5.42196060596554,5.276989989368231,1.6026876268271582,37,37,0.0,4536303,868.0,0.902,mandatory_pre,19.134524303160525,1241.0,868.0,1241.0,0.42972350230414746,1,2022-12-31,5.343324352517502,5.076201653098752,5.238358528005607,0.07863625344803804,5.280495537193931,train
va,2022-12-31,5.3420837442236015,5.212142581686868,1.616016002216761,44,34,0.0,5205745,1241.0,0.902,mandatory_pre,23.83904705282337,1206.0,1241.0,1206.0,-0.028203062046736505,0,2023-01-07,5.42196060596554,5.343324352517502,5.076201653098752,-0.07987686174193875,5.369122900902215,train
va,2023-01-07,5.408194414020431,5.06241650718981,1.466970909378499,53,35,0.0,5390742,1206.0,0.902,mandatory_pre,22.37168835013807,1066.0,1206.0,1066.0,-0.11608623548922056,0,2023-01-14,5.3420837442236015,5.42196060596554,5.343324352517502,0.06611066979682967,5.390746254736524,train
va,2023-01-14,5.3314475277385975,5.134193050547048,1.3423439390850784,59,37,0.0,6540843,1066.0,0.902,mandatory_pre,16.29759344475934,951.0,1066.0,951.0,-0.10787992495309569,0,2023-01-21,5.408194414020431,5.3420837442236015,5.42196060596554,-0.07674688628183368,5.360575228660877,train
va,2023-01-21,5.198077806019393,4.897686629312853,1.1444716066550886,52,35,0.0,5606142,951.0,0.902,mandatory_pre,16.963537491558366,758.0,951.0,758.0,-0.20294426919032596,0,2023-01-28,5.3314475277385975,5.408194414020431,5.3420837442236015,-0.13336972171920447,5.312573249259475,train
va,2023-01-28,5.138402006595305,5.024132505946263,1.0618224415863182,55,37,0.0,6118369,758.0,0.902,mandatory_pre,12.38892260339316,706.0,758.0,706.0,-0.06860158311345646,0,2023-02-04,5.198077806019393,5.3314475277385975,5.408194414020431,-0.05967579942408818,5.222642446784431,train
va,2023-02-04,5.147182798349723,4.9996868057489685,1.0882553719130952,54,37,0.0,6113369,706.0,0.902,mandatory_pre,11.548460431555824,690.0,706.0,690.0,-0.0226628895184136,0,2023-02-11,5.138402006595305,5.198077806019393,5.3314475277385975,0.00878079175441826,5.161220870321475,train
va,2023-02-11,5.198528812602565,4.997616072879689,1.1800003285883007,56,37,0.0,6123369,690.0,0.902,mandatory_pre,11.268306711550455,562.0,690.0,562.0,-0.1855072463768116,0,2023-02-18,5.147182798349723,5.138402006595305,5.198077806019393,0.05134601425284213,5.161371205849197,train
va,2023-02-18,4.802418863926599,4.589413551108306,0.5562896798607059,56,37,0.0,6123369,562.0,0.902,mandatory_pre,9.177954162161384,473.0,562.0,473.0,-0.1583629893238434,0,2023-02-25,5.198528812602565,5.147182798349723,5.138402006595305,-0.3961099486759663,5.049376824959629,train
va,2023-02-25,4.6127902598784365,4.342467709978431,0.2791142962556072,56,37,0.0,5623742,473.0,0.902,mandatory_pre,8.410769910852952,411.0,473.0,411.0,-0.13107822410147993,0,2023-03-04,4.802418863926599,5.198528812602565,5.147182798349723,-0.1896286040481625,4.871245978802534,train
va,2023-03-04,4.547444831645779,4.2670860339822525,0.1315553909295927,58,38,0.0517241379310344,6131369,411.0,0.902,mandatory_pre,6.703233812872786,375.0,411.0,375.0,-0.08759124087591241,0,2023-03-11,4.6127902598784365,4.802418863926599,5.198528812602565,-0.0653454282326571,4.654217985150272,train
va,2023-03-11,4.5615684759154345,4.2235855160315765,0.1342367161582763,60,38,0.0166666666666666,6141369,375.0,0.902,mandatory_pre,6.106130408382886,301.0,375.0,301.0,-0.19733333333333333,0,2023-03-18,4.547444831645779,4.6127902598784365,4.802418863926599,0.014123644269655067,4.573934522479884,train
va,2023-03-18,4.505288932297677,4.405551248282309,0.1905928445459958,57,38,0.0,6114806,301.0,0.902,mandatory_pre,4.9224783255593065,245.0,301.0,245.0,-0.18604651162790697,0,2023-03-25,4.5615684759154345,4.547444831645779,4.6127902598784365,-0.05627954361775789,4.53810074661963,train
va,2023-03-25,4.504192741840358,4.395238921930095,0.2082836776572634,58,38,0.0172413793103448,6131369,245.0,0.902,mandatory_pre,3.995844973610298,239.0,245.0,239.0,-0.024489795918367346,0,2023-04-01,4.505288932297677,4.5615684759154345,4.547444831645779,-0.0010961904573187908,4.523683383351156,train
va,2023-04-01,4.339835653386832,4.22980978295254,0.027663845981915,59,39,0.0338983050847457,6374272,239.0,0.902,mandatory_pre,3.749447780075905,216.0,239.0,216.0,-0.09623430962343096,0,2023-04-08,4.504192741840358,4.505288932297677,4.5615684759154345,-0.16435708845352615,4.449772442508288,train
va,2023-04-08,4.142953624107834,3.981546805045236,-0.3386116690576512,59,39,0.0338983050847457,6186645,216.0,0.902,mandatory_pre,3.4913915377397604,182.0,216.0,182.0,-0.1574074074074074,0,2023-04-15,4.339835653386832,4.504192741840358,4.505288932297677,-0.19688202927899745,4.328994006445008,train
va,2023-04-15,4.176856613097964,4.016448318259037,-0.2607878803073331,59,39,0.0169491525423728,6186645,182.0,0.902,mandatory_pre,2.9418206475399833,178.0,182.0,178.0,-0.02197802197802198,0,2023-04-22,4.142953624107834,4.339835653386832,4.504192741840358,0.03390298899013011,4.219881963530877,train
va,2023-04-22,4.145600603068363,4.061791639184011,-0.328346018255906,59,39,0.0,6186645,178.0,0.902,mandatory_pre,2.877165248692951,115.0,178.0,115.0,-0.3539325842696629,0,2023-04-29,4.176856613097964,4.142953624107834,4.339835653386832,-0.0312560100296011,4.155136946758055,train
va,2023-04-29,4.041302606451395,3.9482603613187774,-0.5077340137585866,58,39,0.0172413793103448,6116645,115.0,0.902,mandatory_pre,1.8801156516358233,128.0,115.0,128.0,0.11304347826086956,0,2023-05-06,4.145600603068363,4.176856613097964,4.142953624107834,-0.10429799661696837,4.121253274205907,train
va,2023-05-06,4.050278707453043,3.9097164532343447,-0.5963117283993322,51,31,0.0,4759309,128.0,0.902,mandatory_pre,2.6894660548411546,130.0,128.0,130.0,0.015625,0,2023-05-13,4.041302606451395,4.145600603068363,4.176856613097964,0.008976101001648473,4.079060638990934,train
va,2023-05-13,3.925868300331297,3.787318756624547,-0.6559990965008159,59,39,0.0169491525423728,6186645,130.0,0.902,mandatory_pre,2.1013004625285596,112.0,130.0,112.0,-0.13846153846153847,0,2023-05-20,4.050278707453043,4.041302606451395,4.145600603068363,-0.12441040712174622,4.005816538078579,train
va,2023-05-20,4.035355611816227,4.009960531470598,-0.4451650165920459,59,39,0.0338983050847457,6186645,112.0,0.902,mandatory_pre,1.8103511677169128,87.0,112.0,87.0,-0.22321428571428573,0,2023-05-27,3.925868300331297,4.050278707453043,4.041302606451395,0.10948731148492996,4.003834206533522,train
va,2023-05-27,3.863501358487453,3.7285161047597666,-0.733630739872231,59,39,0.0508474576271186,6186645,87.0,0.9118,mandatory_pre,1.406254924922959,118.0,87.0,118.0,0.3563218390804598,0,2023-06-03,4.035355611816227,3.925868300331297,4.050278707453043,-0.17185425332877413,3.941575090211659,train
va,2023-06-03,3.900207052748684,3.7704417893950346,-0.7362713050641617,56,38,0.0535714285714285,5865082,118.0,0.9118,mandatory_pre,2.011907079901014,83.0,118.0,83.0,-0.2966101694915254,0,2023-06-10,3.863501358487453,4.035355611816227,3.925868300331297,0.03670569426123116,3.9330213410174544,train
va,2023-06-10,3.8183909022278897,3.786751422145562,-0.8129036219055683,59,39,0.0338983050847457,6186645,83.0,0.9118,mandatory_pre,1.3415995260759264,121.0,83.0,121.0,0.4578313253012048,0,2023-06-17,3.900207052748684,3.863501358487453,4.035355611816227,-0.08181615052079438,3.860699771154676,train
va,2023-06-17,3.9714947634078057,3.7483431044875495,-0.5308403059134155,57,38,0.0526315789473684,6167965,121.0,0.9118,mandatory_pre,1.9617491344389923,121.0,121.0,121.0,0.0,0,2023-06-24,3.8183909022278897,3.900207052748684,3.863501358487453,0.15310386117991603,3.896697572794793,train
va,2023-06-24,3.808290820688556,3.566422124169062,-0.8271745542262442,56,38,0.0535714285714285,5847305,121.0,0.9118,mandatory_pre,2.069329374814551,122.0,121.0,122.0,0.008264462809917356,0,2023-07-01,3.9714947634078057,3.8183909022278897,3.900207052748684,-0.16320394271924954,3.866058828774751,train
va,2023-07-01,3.934056497292203,3.7368743616484226,-0.6767384779178832,59,39,0.0169491525423728,6186645,122.0,0.9118,mandatory_pre,1.9719896648344943,125.0,122.0,125.0,0.02459016393442623,0,2023-07-08,3.808290820688556,3.9714947634078057,3.8183909022278897,0.1257656766036468,3.9046140271295218,train
va,2023-07-08,3.949719334006031,3.6895752157599384,-0.5301087491740945,53,38,0.0377358490566037,5511305,125.0,0.9118,mandatory_pre,2.2680653674583424,122.0,125.0,122.0,-0.024,0,2023-07-15,3.934056497292203,3.808290820688556,3.9714947634078057,0.015662836713827843,3.897355550662263,train
va,2023-07-15,4.009322405660609,3.7416182553406294,-0.4583032312105117,56,38,0.0178571428571428,6171045,122.0,0.9118,mandatory_pre,1.9769747263226891,125.0,122.0,125.0,0.02459016393442623,0,2023-07-22,3.949719334006031,3.934056497292203,3.808290820688556,0.05960307165457834,3.9643660789862807,train
va,2023-07-22,3.853646123622605,3.640680153277666,-0.7506622677385211,55,37,0.0,6166045,125.0,0.9118,mandatory_pre,2.027231393867544,156.0,125.0,156.0,0.248,0,2023-07-29,4.009322405660609,3.949719334006031,3.934056497292203,-0.1556762820380042,3.937562621096415,train
va,2023-07-29,3.9957800256407103,3.7697464671794534,-0.3790109232193338,53,36,0.0,6126045,156.0,0.9118,mandatory_pre,2.5465043106931144,167.0,156.0,167.0,0.07051282051282051,0,2023-08-05,3.853646123622605,4.009322405660609,3.949719334006031,0.14213390201810538,3.9529161849746415,train
va,2023-08-05,4.262866062059577,4.124275535045321,-0.0798768965633878,58,39,0.0172413793103448,6177305,167.0,0.9118,mandatory_pre,2.7034443013579548,236.0,167.0,236.0,0.41317365269461076,0,2023-08-12,3.9957800256407103,3.853646123622605,4.009322405660609,0.2670860364188665,4.037430737107631,train
va,2023-08-12,4.291314592626227,4.190163551630705,-0.0958791326575275,59,39,0.0,6186645,236.0,0.9118,mandatory_pre,3.8146685319749234,302.0,236.0,302.0,0.2796610169491525,0,2023-08-19,4.262866062059577,3.9957800256407103,3.853646123622605,0.0284485305666502,4.183320226775504,train
va,2023-08-19,4.291650885137771,4.219775816800389,-0.0197495753915455,56,38,0.0,6121345,302.0,0.9118,mandatory_pre,4.933556269087921,361.0,302.0,361.0,0.19536423841059603,0,2023-08-26,4.291314592626227,4.262866062059577,3.9957800256407103,0.0003362925115437676,4.2819438466078585,train
va,2023-08-26,4.397226652110927,4.226934297068924,0.1949598559849105,54,37,0.0185185185185185,6156705,361.0,0.9118,mandatory_pre,5.86352602569069,377.0,361.0,377.0,0.0443213296398892,0,2023-09-02,4.291650885137771,4.291314592626227,4.262866062059577,0.10557576697315607,4.3267307099583086,train
va,2023-09-02,4.097382048041805,3.875119165462568,-0.2950628414337121,55,38,0.0181818181818181,6157665,377.0,0.9118,mandatory_pre,6.122450636726747,479.0,377.0,479.0,0.27055702917771884,1,2023-09-09,4.397226652110927,4.291650885137771,4.291314592626227,-0.29984460406912206,4.262086528430168,train
va,2023-09-09,4.2595987960519235,3.9696488404807257,-0.0444375304439998,53,37,0.0,5776665,479.0,0.9118,mandatory_pre,8.291981619152228,444.0,479.0,444.0,-0.07306889352818371,0,2023-09-16,4.097382048041805,4.397226652110927,4.291650885137771,0.16221674801011865,4.251402498734885,train
va,2023-09-16,4.095923864777078,3.837651557846392,-0.4023755536283557,59,39,0.0169491525423728,6186645,444.0,0.9118,mandatory_pre,7.1767492720206185,467.0,444.0,467.0,0.0518018018018018,0,2023-09-23,4.2595987960519235,4.097382048041805,4.397226652110927,-0.16367493127484511,4.150968236290269,train
